user_id,num_orders,total_spent_eur,avg_days_between_orders,R_score,F_score,M_score,segment,avg_order_value,recommended_discount
163514,6,102.66,9.8,4,2,2,Promising,17.11,22.9
163515,33,814.69,5.59375,5,5,5,Premium,24.687575757575758,0.0
163516,5,58.58,30.0,1,1,1,Lost,11.716,15.0
163517,23,98.33,15.454545454545457,3,4,2,Frugal,4.275217391304348,6.4
163518,12,263.51,20.727272727272727,2,3,4,Sleeping,21.959166666666665,0.0
163519,12,262.3,17.272727272727273,2,3,4,Sleeping,21.858333333333334,0.0
163520,11,518.5,12.1,4,3,4,Loyal,47.13636363636363,0.0
163521,5,83.22,5.25,5,1,2,New,16.644,0.0
163522,5,277.01,23.75,1,1,4,High_Check,55.402,0.0
163523,10,376.18,21.0,2,3,4,Sleeping,37.618,0.0
163524,6,237.71000000000004,21.6,2,2,3,Lost,39.61833333333334,15.0
163525,17,89.83,11.9375,4,4,2,Frugal,5.284117647058824,0.0
163526,8,518.29,18.714285714285715,2,2,4,High_Check,64.78625,0.0
163527,10,328.56,20.444444444444443,2,3,4,Sleeping,32.856,0.0
163528,30,901.91,11.275862068965518,4,5,5,Premium,30.063666666666666,0.0
163529,11,346.78,12.6,4,3,4,Loyal,31.525454545454544,0.0
163530,9,228.04,28.0,1,3,3,Sleeping,25.337777777777777,0.0
163531,6,109.29,27.2,1,2,2,Lost,18.215,15.0
163532,5,45.120000000000005,23.0,1,1,1,Lost,9.024000000000001,15.0
163533,31,1093.68,9.533333333333331,4,5,5,Premium,35.28,0.0
163534,54,1182.17,6.773584905660377,5,5,5,Premium,21.89203703703704,0.0
163535,10,281.94,23.666666666666668,1,3,4,Sleeping,28.194,0.0
163536,11,410.89,14.6,3,3,4,Loyal,37.35363636363636,0.0
163537,19,566.85,7.777777777777778,5,4,5,Premium,29.83421052631579,0.0
163538,6,193.47,12.8,4,2,3,Promising,32.245,22.9
163539,7,169.02,29.666666666666668,1,2,3,Lost,24.145714285714288,15.0
163540,10,468.68,19.666666666666668,2,3,4,Sleeping,46.868,0.0
163541,4,12.72,22.0,2,1,1,Lost,3.18,15.0
163542,4,89.12,6.666666666666667,5,1,2,New,22.28,0.0
163543,22,837.39,11.0,4,4,5,Premium,38.06318181818182,0.0
163544,13,16.02,22.58333333333333,1,3,1,Sleeping,1.2323076923076923,0.0
163545,5,13.0,21.75,2,1,1,Lost,2.6,15.0
163546,7,24.73,21.83333333333333,2,2,1,Lost,3.532857142857143,15.0
163547,9,245.91,11.125,4,3,3,Loyal,27.323333333333334,0.0
163548,6,94.52,26.0,1,2,2,Lost,15.753333333333332,15.0
163549,4,35.2,14.0,3,1,1,New,8.8,0.0
163550,5,149.95,21.75,2,1,3,Lost,29.99,15.0
163551,4,92.44,14.333333333333334,3,1,2,New,23.11,0.0
163552,7,87.52,29.166666666666668,1,2,2,Lost,12.502857142857142,15.0
163553,10,350.43,15.77777777777778,3,3,4,Loyal,35.043,0.0
163554,15,159.87,11.142857142857142,4,4,3,Loyal,10.658,0.0
163555,4,95.97,11.333333333333334,4,1,2,New,23.9925,0.0
163556,4,22.01,24.0,1,1,1,Lost,5.5025,15.0
163557,16,473.84,15.0,3,4,4,Loyal,29.615,0.0
163558,23,250.49,6.227272727272728,5,4,4,Premium,10.890869565217391,0.0
163559,5,133.29,30.0,1,1,3,Lost,26.657999999999998,15.0
163560,24,298.84000000000003,4.260869565217392,5,4,4,Premium,12.451666666666668,0.0
163561,15,196.18,11.214285714285714,4,4,3,Loyal,13.078666666666667,0.0
163562,36,63.16,9.457142857142856,4,5,2,Frugal,1.7544444444444443,6.4
163563,5,43.35999999999999,23.5,1,1,1,Lost,8.671999999999999,15.0
163564,15,508.15,17.0,3,4,4,Loyal,33.876666666666665,0.0
163565,11,225.58,16.3,3,3,3,Loyal,20.507272727272728,0.0
163566,15,572.78,13.928571428571429,3,4,5,Loyal,38.18533333333333,0.0
163567,6,190.41,17.0,3,2,3,Promising,31.735,22.9
163568,4,62.72,22.0,2,1,2,Lost,15.68,15.0
163569,38,1402.14,7.864864864864865,5,5,5,Premium,36.89842105263158,0.0
163570,4,200.38,17.666666666666668,2,1,3,Lost,50.095,15.0
163571,5,23.64,22.5,1,1,1,Lost,4.728,15.0
163572,25,1444.39,12.75,4,5,5,Premium,57.775600000000004,0.0
163573,4,68.75,5.0,5,1,2,New,17.1875,0.0
163574,10,20.59,15.666666666666666,3,3,1,New,2.059,0.0
163575,6,65.11,20.6,2,2,2,Lost,10.851666666666667,15.0
163576,37,2272.85,9.38888888888889,4,5,5,Premium,61.428378378378376,0.0
163577,6,133.23000000000002,16.2,3,2,3,Promising,22.205000000000002,22.9
163578,6,91.48,8.4,5,2,2,Promising,15.246666666666668,22.9
163579,48,1066.66,7.446808510638298,5,5,5,Premium,22.222083333333334,0.0
163580,9,158.98,16.375,3,3,3,Loyal,17.66444444444444,0.0
163581,23,456.04,13.727272727272728,3,4,4,Loyal,19.827826086956524,1.6
163582,7,216.92,11.333333333333334,4,2,3,Promising,30.988571428571426,22.9
163583,4,20.19,26.33333333333333,1,1,1,Lost,5.0475,15.0
163584,8,71.0,22.714285714285715,1,2,2,Lost,8.875,15.0
163585,6,22.44,11.2,4,2,1,New,3.74,0.0
163586,8,100.11,9.571428571428571,4,2,2,Promising,12.51375,22.9
163587,18,406.06,9.058823529411764,4,4,4,Premium,22.558888888888887,0.0
163588,5,54.65,20.25,2,1,1,Lost,10.93,15.0
163589,33,657.84,10.4375,4,5,5,Premium,19.934545454545457,0.0
163590,5,89.75,18.0,2,1,2,Lost,17.95,15.0
163591,31,1358.2,11.6,4,5,5,Premium,43.81290322580645,0.0
163592,9,27.49,16.375,3,3,1,New,3.054444444444444,0.0
163593,23,393.47,12.363636363636363,4,4,4,Premium,17.10739130434783,0.0
163594,6,167.82,10.6,4,2,3,Promising,27.97,22.9
163595,8,68.11,22.714285714285715,1,2,2,Lost,8.51375,15.0
163596,22,669.28,15.095238095238097,3,4,5,Loyal,30.421818181818182,1.6
163597,18,76.45,11.058823529411764,4,4,2,Frugal,4.247222222222223,6.4
163598,6,31.0,16.0,3,2,1,New,5.166666666666667,0.0
163599,25,347.38,9.958333333333334,4,5,4,Premium,13.895199999999999,0.0
163600,8,101.96,6.0,5,2,2,Promising,12.745,22.9
163601,5,90.36,30.0,1,1,2,Lost,18.072,15.0
163602,11,126.07,11.7,4,3,2,Promising,11.460909090909091,3.6
163603,14,137.48,6.846153846153846,5,4,3,Loyal,9.819999999999999,0.0
163604,27,854.33,13.192307692307692,3,5,5,Loyal,31.641851851851854,1.6
163605,5,27.34,13.0,3,1,1,New,5.468,0.0
163606,59,1894.4,6.293103448275862,5,5,5,Premium,32.108474576271185,0.0
163607,11,294.84,25.3,1,3,4,Sleeping,26.80363636363636,0.0
163608,8,20.14,23.714285714285715,1,2,1,Lost,2.5175,15.0
163609,32,337.45,10.129032258064516,4,5,4,Premium,10.5453125,0.0
163610,14,196.11,17.76923076923077,2,4,3,Sleeping,14.007857142857144,0.0
163611,9,214.92,18.625,2,3,3,Sleeping,23.88,0.0
163612,25,1208.43,7.416666666666667,5,5,5,Premium,48.3372,0.0
163613,40,1256.98,7.6923076923076925,5,5,5,Premium,31.424500000000002,0.0
163614,4,39.67,22.666666666666668,1,1,1,Lost,9.9175,15.0
163615,12,462.31,18.0,2,3,4,Sleeping,38.52583333333333,0.0
163616,9,131.32,13.75,3,3,3,Loyal,14.591111111111111,0.0
163617,7,69.66,11.0,4,2,2,Promising,9.95142857142857,22.9
163618,59,2231.58,6.172413793103448,5,5,5,Premium,37.823389830508475,0.0
163619,12,177.24,23.272727272727277,1,3,3,Sleeping,14.770000000000001,0.0
163620,6,12.98,22.8,1,2,1,Lost,2.1633333333333336,15.0
163621,10,64.45,23.11111111111111,1,3,2,Sleeping,6.445,0.0
163622,12,811.0,17.90909090909091,2,3,5,Sleeping,67.58333333333333,0.0
163623,6,59.82,16.2,3,2,2,Promising,9.97,22.9
163624,7,202.73,22.0,2,2,3,Lost,28.96142857142857,15.0
163625,29,585.8100000000001,8.321428571428571,5,5,5,Premium,20.20034482758621,0.0
163626,37,1561.98,9.944444444444445,4,5,5,Premium,42.215675675675676,0.0
163627,14,267.8,12.384615384615383,4,4,4,Premium,19.12857142857143,0.0
163628,22,408.4500000000001,16.333333333333332,3,4,4,Loyal,18.565909090909095,1.6
163629,41,2516.73,8.15,5,5,5,Premium,61.383658536585365,0.0
163630,5,54.35,12.75,4,1,1,New,10.870000000000001,0.0
163631,5,31.28,30.0,1,1,1,Lost,6.256,15.0
163632,9,23.41,21.375,2,3,1,Sleeping,2.601111111111111,0.0
163633,32,701.85,10.258064516129032,4,5,5,Premium,21.9328125,0.0
163634,15,445.54,12.357142857142858,4,4,4,Premium,29.70266666666667,0.0
163635,6,27.64,23.4,1,2,1,Lost,4.6066666666666665,15.0
163636,8,376.74,10.285714285714286,4,2,4,High_Check,47.0925,0.0
163637,17,102.46,11.5,4,4,2,Frugal,6.027058823529411,0.0
163638,7,135.92,24.166666666666668,1,2,3,Lost,19.417142857142856,15.0
163639,10,239.91,14.333333333333334,3,3,3,Loyal,23.991,0.0
163640,16,556.26,17.533333333333335,2,4,5,Sleeping,34.76625,10.0
163641,16,316.43,11.066666666666666,4,4,4,Premium,19.776875,0.0
163642,6,197.35,21.8,2,2,3,Lost,32.891666666666666,15.0
163643,4,25.25,30.0,1,1,1,Lost,6.3125,15.0
163644,61,180.11,5.85,5,5,3,Loyal,2.952622950819672,1.6
163645,6,10.99,20.0,2,2,1,Lost,1.8316666666666668,15.0
163646,11,196.82,16.7,3,3,3,Loyal,17.89272727272727,0.0
163647,11,125.58,23.3,1,3,2,Sleeping,11.416363636363636,0.0
163648,5,4.2,2.0,5,1,1,New,0.8400000000000001,0.0
163649,6,163.65,13.0,3,2,3,Promising,27.275000000000002,22.9
163650,8,79.56,22.428571428571427,1,2,2,Lost,9.945,15.0
163651,31,654.15,7.4,5,5,5,Premium,21.101612903225806,0.0
163652,6,127.07,20.4,2,2,2,Lost,21.17833333333333,15.0
163653,5,32.6,8.75,5,1,1,New,6.5200000000000005,0.0
163654,39,530.36,6.7631578947368425,5,5,4,Premium,13.59897435897436,0.0
163655,35,1670.23,10.205882352941176,4,5,5,Premium,47.72085714285714,0.0
163656,44,471.63,7.930232558139535,5,5,4,Premium,10.718863636363636,0.0
163657,7,188.4,23.83333333333333,1,2,3,Lost,26.914285714285715,15.0
163658,15,451.41,18.0,2,4,4,Sleeping,30.094,10.0
163659,7,156.37,25.166666666666668,1,2,3,Lost,22.33857142857143,15.0
163660,4,295.38,12.333333333333334,4,1,4,High_Check,73.845,0.0
163661,15,431.63,16.571428571428573,3,4,4,Loyal,28.775333333333332,0.0
163662,52,1137.98,5.823529411764706,5,5,5,Premium,21.88423076923077,0.0
163663,5,117.28,28.5,1,1,2,Lost,23.456,15.0
163664,18,938.06,12.588235294117649,4,4,5,Premium,52.114444444444445,0.0
163665,6,52.4,19.6,2,2,1,Lost,8.733333333333333,15.0
163666,14,282.11,21.23076923076923,2,4,4,Sleeping,20.150714285714287,0.0
163667,9,104.81,6.0,5,3,2,Promising,11.645555555555555,22.9
163668,56,1436.17,6.4363636363636365,5,5,5,Premium,25.645892857142858,0.0
163669,42,411.99,8.707317073170731,5,5,4,Premium,9.809285714285714,0.0
163670,19,203.2,12.88888888888889,4,4,3,Loyal,10.694736842105263,0.0
163671,16,224.34,12.2,4,4,3,Loyal,14.02125,0.0
163672,6,34.92,22.2,1,2,1,Lost,5.82,15.0
163673,10,37.29,22.55555555555556,1,3,1,Sleeping,3.729,0.0
163674,34,753.43,10.666666666666666,4,5,5,Premium,22.159705882352938,0.0
163675,11,272.44,19.0,2,3,4,Sleeping,24.767272727272726,0.0
163676,7,107.18,21.83333333333333,2,2,2,Lost,15.311428571428573,15.0
163677,93,1591.17,3.858695652173913,5,5,5,Premium,17.109354838709677,0.0
163678,5,60.98,18.5,2,1,2,Lost,12.196,15.0
163679,8,200.08,11.285714285714286,4,2,3,Promising,25.01,22.9
163680,8,160.05,17.285714285714285,2,2,3,Lost,20.00625,15.0
163681,6,97.51,10.2,4,2,2,Promising,16.25166666666667,22.9
163682,36,1126.39,10.4,4,5,5,Premium,31.288611111111113,0.0
163683,7,271.31,22.0,2,2,4,High_Check,38.75857142857143,0.0
163684,7,13.89,28.0,1,2,1,Lost,1.9842857142857144,15.0
163685,16,142.99,16.6,3,4,3,Loyal,8.936875,0.0
163686,52,1857.2,4.372549019607843,5,5,5,Premium,35.715384615384615,0.0
163687,6,133.22,26.8,1,2,3,Lost,22.203333333333333,15.0
163688,5,118.76,20.0,2,1,2,Lost,23.752000000000002,15.0
163689,9,22.41,16.125,3,3,1,New,2.49,0.0
163690,47,1116.99,7.934782608695652,5,5,5,Premium,23.765744680851064,0.0
163691,6,165.71,21.8,2,2,3,Lost,27.618333333333336,15.0
163692,8,177.81,11.428571428571429,4,2,3,Promising,22.22625,22.9
163693,4,177.49,23.33333333333333,1,1,3,Lost,44.3725,15.0
163694,13,194.52,20.25,2,3,3,Sleeping,14.963076923076924,0.0
163695,18,128.32,11.529411764705882,4,4,3,Loyal,7.128888888888889,0.0
163696,20,515.05,10.68421052631579,4,4,4,Premium,25.752499999999998,0.0
163697,27,384.67,13.23076923076923,3,5,4,Loyal,14.247037037037037,1.6
163698,5,35.410000000000004,29.75,1,1,1,Lost,7.082000000000001,15.0
163699,6,133.02,25.2,1,2,3,Lost,22.17,15.0
163700,4,28.71,9.333333333333334,4,1,1,New,7.1775,0.0
163701,15,224.83,19.357142857142858,2,4,3,Sleeping,14.988666666666667,10.0
163702,8,82.46000000000001,14.714285714285714,3,2,2,Promising,10.307500000000001,22.9
163703,6,46.84,18.8,2,2,1,Lost,7.8066666666666675,15.0
163704,28,894.21,8.592592592592593,5,5,5,Premium,31.93607142857143,0.0
163705,23,600.19,2.863636363636364,5,4,5,Premium,26.09521739130435,0.0
163706,5,77.27,15.75,3,1,2,New,15.453999999999999,0.0
163707,4,59.14,24.0,1,1,2,Lost,14.785,15.0
163708,9,164.4,10.5,4,3,3,Loyal,18.266666666666666,0.0
163709,6,96.65,5.4,5,2,2,Promising,16.108333333333334,22.9
163710,5,52.63,19.75,2,1,1,Lost,10.526,15.0
163711,17,58.82,16.1875,3,4,2,Frugal,3.46,6.4
163712,7,39.46,27.0,1,2,1,Lost,5.637142857142857,15.0
163713,4,33.42,27.666666666666668,1,1,1,Lost,8.355,15.0
163714,14,259.38,15.076923076923077,3,4,4,Loyal,18.527142857142856,0.0
163715,6,43.38,18.0,2,2,1,Lost,7.23,15.0
163716,16,677.0,16.266666666666666,3,4,5,Loyal,42.3125,0.0
163717,13,110.75,8.0,5,3,2,Promising,8.51923076923077,3.6
163718,4,5.5200000000000005,30.0,1,1,1,Lost,1.3800000000000001,15.0
163719,8,257.51,14.428571428571429,3,2,4,High_Check,32.18875,0.0
163720,8,45.09,15.142857142857142,3,2,1,New,5.63625,0.0
163721,30,295.05,12.137931034482758,4,5,4,Premium,9.835,0.0
163722,6,9.42,26.6,1,2,1,Lost,1.57,15.0
163723,7,84.79,24.166666666666668,1,2,2,Lost,12.112857142857143,15.0
163724,9,674.76,14.125,3,3,5,Loyal,74.97333333333333,0.0
163725,9,63.6,24.75,1,3,2,Sleeping,7.066666666666666,0.0
163726,10,90.37,2.7777777777777777,5,3,2,Promising,9.037,22.9
163727,19,219.86,17.77777777777778,2,4,3,Sleeping,11.571578947368423,10.0
163728,6,157.35,19.8,2,2,3,Lost,26.224999999999998,15.0
163729,11,222.1,14.9,3,3,3,Loyal,20.19090909090909,0.0
163730,17,123.2,14.875,3,4,2,Frugal,7.247058823529412,0.0
163731,21,137.41,6.4,5,4,3,Loyal,6.543333333333333,1.6
163732,4,179.62,12.333333333333334,4,1,3,New,44.905,0.0
163733,10,145.9,13.0,3,3,3,Loyal,14.59,0.0
163734,10,418.45,21.11111111111111,2,3,4,Sleeping,41.845,0.0
163735,22,1024.3,8.380952380952381,5,4,5,Premium,46.559090909090905,0.0
163736,6,130.28,7.4,5,2,3,Promising,21.713333333333335,22.9
163737,27,333.47,7.884615384615385,5,5,4,Premium,12.350740740740742,0.0
163738,5,24.79,23.75,1,1,1,Lost,4.958,15.0
163739,39,720.59,9.342105263157896,4,5,5,Premium,18.476666666666667,0.0
163740,30,1459.92,12.03448275862069,4,5,5,Premium,48.664,0.0
163741,29,400.15,9.607142857142858,4,5,4,Premium,13.798275862068964,0.0
163742,10,9.32,16.555555555555557,3,3,1,New,0.932,0.0
163743,12,190.07,18.363636363636363,2,3,3,Sleeping,15.839166666666666,0.0
163744,7,35.42,21.5,2,2,1,Lost,5.0600000000000005,15.0
163745,22,789.83,14.904761904761903,3,4,5,Loyal,35.90136363636364,1.6
163746,54,864.38,6.867924528301887,5,5,5,Premium,16.007037037037037,0.0
163747,6,7.36,30.0,1,2,1,Lost,1.2266666666666668,15.0
163748,16,353.97,17.133333333333333,2,4,4,Sleeping,22.123125,10.0
163749,22,458.04,15.761904761904765,3,4,4,Loyal,20.82,1.6
163750,100,1785.65,3.1818181818181817,5,5,5,Premium,17.8565,0.0
163751,15,695.6,17.357142857142858,2,4,5,Sleeping,46.373333333333335,10.0
163752,30,368.59,9.275862068965518,4,5,4,Premium,12.286333333333333,0.0
163753,79,1443.23,4.551282051282051,5,5,5,Premium,18.26873417721519,0.0
163754,4,36.12,30.0,1,1,1,Lost,9.03,15.0
163755,9,16.69,5.625,5,3,1,New,1.8544444444444446,0.0
163756,6,170.0,6.4,5,2,3,Promising,28.333333333333332,22.9
163757,7,10.97,29.83333333333333,1,2,1,Lost,1.5671428571428572,15.0
163758,59,472.32,6.258620689655173,5,5,4,Premium,8.00542372881356,0.0
163759,9,280.09000000000003,7.0,5,3,4,Loyal,31.121111111111116,0.0
163760,4,92.84,2.6666666666666665,5,1,2,New,23.21,0.0
163761,27,912.01,14.0,3,5,5,Loyal,33.77814814814815,1.6
163762,7,164.09,23.166666666666668,1,2,3,Lost,23.44142857142857,15.0
163763,4,74.81,30.0,1,1,2,Lost,18.7025,15.0
163764,27,1523.11,10.038461538461538,4,5,5,Premium,56.41148148148148,0.0
163765,8,100.01,7.142857142857143,5,2,2,Promising,12.50125,22.9
163766,7,208.72,20.666666666666668,2,2,3,Lost,29.81714285714286,15.0
163767,6,63.78,19.2,2,2,2,Lost,10.63,15.0
163768,6,117.92,24.2,1,2,2,Lost,19.653333333333332,15.0
163769,9,136.14,11.5,4,3,3,Loyal,15.126666666666665,0.0
163770,9,100.55,23.75,1,3,2,Sleeping,11.172222222222222,0.0
163771,18,343.69,19.88235294117647,2,4,4,Sleeping,19.093888888888888,10.0
163772,9,44.58,16.375,3,3,1,New,4.953333333333333,0.0
163773,4,147.3,19.666666666666668,2,1,3,Lost,36.825,15.0
163774,7,269.95,13.0,3,2,4,High_Check,38.56428571428571,0.0
163775,4,28.110000000000003,17.333333333333332,2,1,1,Lost,7.027500000000001,15.0
163776,7,157.3,17.666666666666668,2,2,3,Lost,22.47142857142857,15.0
163777,5,64.66,20.25,2,1,2,Lost,12.931999999999999,15.0
163778,5,17.77,29.75,1,1,1,Lost,3.554,15.0
163779,19,228.84,10.833333333333334,4,4,3,Loyal,12.044210526315789,0.0
163780,13,292.09,21.666666666666668,2,3,4,Sleeping,22.468461538461536,0.0
163781,5,19.04,24.25,1,1,1,Lost,3.808,15.0
163782,56,2429.74,6.490909090909091,5,5,5,Premium,43.388214285714284,0.0
163783,21,616.74,15.45,3,4,5,Loyal,29.36857142857143,1.6
163784,70,332.54999999999995,5.202898550724638,5,5,4,Premium,4.7507142857142854,0.0
163785,12,139.22,20.09090909090909,2,3,3,Sleeping,11.601666666666667,0.0
163786,8,165.17000000000002,17.285714285714285,2,2,3,Lost,20.646250000000002,15.0
163787,9,384.22,16.125,3,3,4,Loyal,42.69111111111111,0.0
163788,6,21.95,22.2,1,2,1,Lost,3.658333333333333,15.0
163789,99,3245.96,3.683673469387755,5,5,5,Premium,32.78747474747475,0.0
163790,20,145.05,15.36842105263158,3,4,3,Loyal,7.2525,1.6
163791,47,1954.13,7.6521739130434785,5,5,5,Premium,41.577234042553194,0.0
163792,23,382.27,8.409090909090908,5,4,4,Premium,16.620434782608694,0.0
163793,5,252.59,10.5,4,1,4,High_Check,50.518,0.0
163794,33,803.41,9.8125,4,5,5,Premium,24.345757575757574,0.0
163795,19,659.7,15.11111111111111,3,4,5,Loyal,34.72105263157895,0.0
163796,10,340.85,10.555555555555555,4,3,4,Loyal,34.085,0.0
163797,21,170.49,13.95,3,4,3,Loyal,8.118571428571428,1.6
163798,13,734.45,11.5,4,3,5,Loyal,56.49615384615385,0.0
163799,12,8.780000000000001,23.454545454545453,1,3,1,Sleeping,0.7316666666666668,0.0
163800,4,71.36,22.33333333333333,1,1,2,Lost,17.84,15.0
163801,17,3.25,16.9375,3,4,1,Frugal,0.19117647058823528,6.4
163802,4,72.61000000000001,14.0,3,1,2,New,18.152500000000003,0.0
163803,28,47.79,8.814814814814815,4,5,1,Frugal,1.7067857142857144,6.4
163804,17,549.71,16.125,3,4,5,Loyal,32.33588235294118,0.0
163805,4,214.38,25.33333333333333,1,1,3,Lost,53.595,15.0
163806,4,93.99,5.666666666666667,5,1,2,New,23.4975,0.0
163807,42,368.18,8.804878048780488,4,5,4,Premium,8.766190476190477,0.0
163808,13,222.19,14.416666666666666,3,3,3,Loyal,17.091538461538462,0.0
163809,8,276.16,22.571428571428573,1,2,4,High_Check,34.52,0.0
163810,21,470.5,10.5,4,4,4,Premium,22.404761904761905,0.0
163811,6,137.91,16.2,3,2,3,Promising,22.985,22.9
163812,20,477.56,15.210526315789474,3,4,4,Loyal,23.878,1.6
163813,55,692.3100000000001,6.722222222222222,5,5,5,Premium,12.587454545454547,0.0
163814,40,1520.98,9.256410256410255,4,5,5,Premium,38.0245,0.0
163815,23,413.18,11.136363636363637,4,4,4,Premium,17.964347826086957,0.0
163816,9,43.06,9.0,4,3,1,New,4.7844444444444445,0.0
163817,4,18.11,17.0,3,1,1,New,4.5275,0.0
163818,5,50.97,24.25,1,1,1,Lost,10.193999999999999,15.0
163819,49,1921.27,7.4375,5,5,5,Premium,39.209591836734695,0.0
163820,6,109.99,10.0,4,2,2,Promising,18.331666666666667,22.9
163821,36,912.55,9.82857142857143,4,5,5,Premium,25.34861111111111,0.0
163822,33,143.58,8.4375,5,5,3,Loyal,4.3509090909090915,1.6
163823,4,72.4,15.0,3,1,2,New,18.1,0.0
163824,12,187.63,19.454545454545453,2,3,3,Sleeping,15.635833333333332,0.0
163825,15,338.64,16.428571428571427,3,4,4,Loyal,22.576,0.0
163826,9,493.29,19.125,2,3,4,Sleeping,54.81,0.0
163827,17,662.89,11.3125,4,4,5,Premium,38.993529411764705,0.0
163828,11,175.89,2.8,5,3,3,Loyal,15.989999999999998,0.0
163829,19,576.35,10.555555555555555,4,4,5,Premium,30.33421052631579,0.0
163830,4,47.88,19.33333333333333,2,1,1,Lost,11.97,15.0
163831,5,16.11,10.75,4,1,1,New,3.222,0.0
163832,9,181.84,12.75,4,3,3,Loyal,20.204444444444444,0.0
163833,4,104.89,9.333333333333334,4,1,2,New,26.2225,0.0
163834,16,370.64,15.8,3,4,4,Loyal,23.165,0.0
163835,4,50.78,30.0,1,1,1,Lost,12.695,15.0
163836,12,202.6,17.363636363636363,2,3,3,Sleeping,16.883333333333333,0.0
163837,49,321.88,7.520833333333333,5,5,4,Premium,6.568979591836735,0.0
163838,4,78.9,17.333333333333332,2,1,2,Lost,19.725,15.0
163839,4,38.92,23.0,1,1,1,Lost,9.73,15.0
163840,9,286.24,26.125,1,3,4,Sleeping,31.804444444444446,0.0
163841,11,357.61,22.0,2,3,4,Sleeping,32.51,0.0
163842,17,172.84,15.375,3,4,3,Loyal,10.167058823529413,0.0
163843,52,1008.77,7.078431372549019,5,5,5,Premium,19.399423076923078,0.0
163844,17,660.88,15.0625,3,4,5,Loyal,38.87529411764706,0.0
163845,5,233.18,12.75,4,1,3,New,46.636,0.0
163846,6,242.2,17.0,3,2,3,Promising,40.36666666666667,22.9
163847,4,61.02,16.0,3,1,2,New,15.255,0.0
163848,27,301.11,11.5,4,5,4,Premium,11.152222222222223,0.0
163849,12,111.32,21.727272727272727,2,3,2,Sleeping,9.276666666666666,0.0
163850,16,597.07,17.133333333333333,2,4,5,Sleeping,37.316875,10.0
163851,5,29.24,12.0,4,1,1,New,5.848,0.0
163852,20,370.12,12.36842105263158,4,4,4,Premium,18.506,0.0
163853,21,130.85,8.85,4,4,3,Loyal,6.230952380952381,1.6
163854,10,109.59,11.22222222222222,4,3,2,Promising,10.959,22.9
163855,15,287.82,13.5,3,4,4,Loyal,19.188,0.0
163856,9,304.61,8.375,5,3,4,Loyal,33.845555555555556,0.0
163857,62,2121.23,5.819672131147541,5,5,5,Premium,34.21338709677419,0.0
163858,4,114.8,30.0,1,1,2,Lost,28.7,15.0
163859,27,322.94,7.230769230769231,5,5,4,Premium,11.960740740740741,0.0
163860,55,727.76,6.018518518518518,5,5,5,Premium,13.232,0.0
163861,9,206.86,17.25,2,3,3,Sleeping,22.984444444444446,0.0
163862,15,1052.98,16.428571428571427,3,4,5,Loyal,70.19866666666667,0.0
163863,65,2055.37,5.703125,5,5,5,Premium,31.62107692307692,0.0
163864,5,40.8,20.75,2,1,1,Lost,8.16,15.0
163865,56,174.28,6.4363636363636365,5,5,3,Loyal,3.112142857142857,1.6
163866,31,3570.11,10.433333333333334,4,5,5,Premium,115.16483870967743,0.0
163867,30,915.48,10.689655172413794,4,5,5,Premium,30.516000000000002,0.0
163868,4,4.69,22.0,2,1,1,Lost,1.1725,15.0
163869,62,407.8,3.3114754098360657,5,5,4,Premium,6.577419354838709,0.0
163870,6,82.39,25.6,1,2,2,Lost,13.731666666666667,15.0
163871,10,200.57,13.11111111111111,3,3,3,Loyal,20.057,0.0
163872,18,616.59,11.176470588235292,4,4,5,Premium,34.255,0.0
163873,4,154.25,11.333333333333334,4,1,3,New,38.5625,0.0
163874,41,288.45,8.675,5,5,4,Premium,7.035365853658536,0.0
163875,20,404.49,13.36842105263158,3,4,4,Loyal,20.2245,1.6
163876,32,1371.51,11.709677419354838,4,5,5,Premium,42.8596875,0.0
163877,11,33.35,6.9,5,3,1,New,3.0318181818181817,0.0
163878,33,613.24,10.15625,4,5,5,Premium,18.583030303030302,0.0
163879,11,230.64,5.1,5,3,3,Loyal,20.967272727272725,0.0
163880,55,2267.47,6.75925925925926,5,5,5,Premium,41.22672727272727,0.0
163881,9,245.56,12.125,4,3,3,Loyal,27.284444444444446,0.0
163882,5,76.94999999999999,17.5,2,1,2,Lost,15.389999999999997,15.0
163883,8,104.77,8.0,5,2,2,Promising,13.09625,22.9
163884,4,92.5,13.0,3,1,2,New,23.125,0.0
163885,5,35.81,29.25,1,1,1,Lost,7.162000000000001,15.0
163886,4,44.63999999999999,24.666666666666668,1,1,1,Lost,11.159999999999998,15.0
163887,9,224.54,18.25,2,3,3,Sleeping,24.948888888888888,0.0
163888,5,4.98,24.0,1,1,1,Lost,0.9960000000000001,15.0
163889,30,422.81,9.137931034482758,4,5,4,Premium,14.093666666666667,0.0
163890,6,68.39,16.6,3,2,2,Promising,11.398333333333333,22.9
163891,5,165.38000000000002,17.5,2,1,3,Lost,33.07600000000001,15.0
163892,9,110.63,22.125,1,3,2,Sleeping,12.292222222222222,0.0
163893,15,721.91,12.785714285714286,4,4,5,Premium,48.12733333333333,0.0
163894,4,110.5,18.33333333333333,2,1,2,Lost,27.625,15.0
163895,99,3139.08,3.704081632653061,5,5,5,Premium,31.707878787878787,0.0
163896,8,101.54,14.857142857142858,3,2,2,Promising,12.6925,22.9
