user_id,num_orders,total_spent_eur,avg_days_between_orders,R_score,F_score,M_score,segment
185838,17,497.45,16.375,3,4,4,Loyal
185839,8,68.52,24.428571428571427,1,2,2,Lost
185840,9,241.97,5.625,5,3,3,Loyal
185841,26,814.57,12.6,4,5,5,Premium
185842,28,776.78,11.407407407407407,4,5,5,Premium
185843,7,56.47,17.5,2,2,1,Lost
185844,12,215.57,5.0,5,3,3,Loyal
185845,14,602.46,23.153846153846153,1,4,5,Sleeping
185846,7,5.9,19.833333333333332,2,2,1,Lost
185847,7,76.35,19.166666666666668,2,2,2,Lost
185848,8,288.59000000000003,20.571428571428573,2,2,4,High_Check
185849,42,670.49,8.902439024390244,4,5,5,Premium
185850,48,563.48,7.680851063829787,5,5,5,Premium
185851,33,110.84,6.9375,5,5,2,Frugal
185852,18,293.43,19.647058823529413,2,4,4,Sleeping
185853,16,228.3,13.8,3,4,3,Loyal
185854,6,25.599999999999998,13.2,3,2,1,New
185855,35,309.28,10.294117647058824,4,5,4,Premium
185856,7,26.58,27.833333333333332,1,2,1,Lost
185857,20,103.2,6.2105263157894735,5,4,2,Frugal
185858,20,876.98,5.631578947368421,5,4,5,Premium
185859,46,3145.07,7.844444444444444,5,5,5,Premium
185860,44,307.01,8.395348837209303,5,5,4,Premium
185861,15,257.48,20.571428571428573,2,4,4,Sleeping
185862,52,1891.44,7.117647058823529,5,5,5,Premium
185863,9,127.77000000000001,26.625,1,3,2,Sleeping
185864,7,70.53,22.0,2,2,2,Lost
185865,14,257.13,19.76923076923077,2,4,4,Sleeping
185866,37,2040.08,8.36111111111111,5,5,5,Premium
185867,15,520.16,21.142857142857142,2,4,4,Sleeping
185868,27,1739.3999999999999,12.0,4,5,5,Premium
185869,4,72.78999999999999,30.0,1,1,2,Lost
185870,11,258.66,16.9,3,3,4,Loyal
185871,4,21.7,9.333333333333334,4,1,1,New
185872,5,127.46,24.5,1,1,2,Lost
185873,5,278.37,26.0,1,1,4,High_Check
185874,4,0.0,21.0,2,1,1,Lost
185875,19,619.88,14.38888888888889,3,4,5,Loyal
185876,7,86.76,9.333333333333334,4,2,2,Promising
185877,12,169.8,5.454545454545454,5,3,3,Loyal
185878,35,21.05,5.0,5,5,1,Frugal
185879,18,366.41,13.235294117647058,3,4,4,Loyal
185880,29,634.21,11.785714285714286,4,5,5,Premium
185881,9,22.85,17.375,2,3,1,Sleeping
185882,11,123.34,24.9,1,3,2,Sleeping
185883,23,1753.6,7.090909090909091,5,4,5,Premium
185884,44,598.5,8.44186046511628,5,5,5,Premium
185885,6,45.4,13.4,3,2,1,New
185886,5,30.67,2.75,5,1,1,New
185887,7,177.71,24.0,1,2,3,Lost
185888,4,247.55,24.0,1,1,3,Lost
185889,4,16.439999999999998,28.666666666666668,1,1,1,Lost
185890,6,81.75,21.4,2,2,2,Lost
185891,12,87.9,20.636363636363637,2,3,2,Sleeping
185892,7,197.72,14.333333333333334,3,2,3,Promising
185893,11,435.09,21.6,2,3,4,Sleeping
185894,84,349.56,2.4457831325301207,5,5,4,Premium
185895,11,188.85,21.6,2,3,3,Sleeping
185896,6,251.03,11.6,4,2,4,High_Check
185897,5,90.52,11.5,4,1,2,New
185898,4,40.05,30.0,1,1,1,Lost
185899,12,169.51,8.636363636363637,5,3,3,Loyal
185900,12,335.75,19.0,2,3,4,Sleeping
185901,43,366.22,8.69047619047619,5,5,4,Premium
185902,15,332.14,13.142857142857142,3,4,4,Loyal
185903,28,1076.47,9.962962962962964,4,5,5,Premium
185904,4,184.49,17.333333333333332,2,1,3,Lost
185905,16,457.65999999999997,8.4,5,4,4,Premium
185906,13,9.31,23.25,1,3,1,Sleeping
185907,12,135.16,18.545454545454547,2,3,3,Sleeping
185908,19,67.38,14.222222222222221,3,4,2,Frugal
185909,8,304.96,15.142857142857142,3,2,4,High_Check
185910,44,1932.49,7.604651162790698,5,5,5,Premium
185911,16,250.22,8.266666666666667,5,4,4,Premium
185912,100,772.53,2.515151515151515,5,5,5,Premium
185913,9,188.16,18.125,2,3,3,Sleeping
185914,5,71.17999999999999,16.25,3,1,2,New
185915,61,820.5600000000001,6.066666666666666,5,5,5,Premium
185916,48,2032.02,7.361702127659575,5,5,5,Premium
185917,43,57.27,6.761904761904762,5,5,1,Frugal
185918,5,39.379999999999995,18.5,2,1,1,Lost
185919,54,3537.67,6.773584905660377,5,5,5,Premium
185920,62,3299.27,5.934426229508197,5,5,5,Premium
185921,11,24.11,14.9,3,3,1,New
185922,7,148.06,21.5,2,2,3,Lost
185923,5,151.9,23.75,1,1,3,Lost
185924,4,50.45,24.333333333333332,1,1,1,Lost
185925,6,414.29,11.4,4,2,4,High_Check
185926,4,34.42,11.0,4,1,1,New
185927,5,27.51,18.0,2,1,1,Lost
185928,16,99.76,16.4,3,4,2,Frugal
185929,20,938.47,14.263157894736842,3,4,5,Loyal
185930,7,106.09,23.0,1,2,2,Lost
185931,46,724.46,7.888888888888889,5,5,5,Premium
185932,21,1040.21,14.05,3,4,5,Loyal
185933,4,8.58,4.333333333333333,5,1,1,New
185934,44,1530.1299999999999,8.069767441860465,5,5,5,Premium
185935,4,2.67,18.333333333333332,2,1,1,Lost
185936,7,52.19,19.0,2,2,1,Lost
185937,13,229.32999999999998,13.083333333333334,3,3,3,Loyal
185938,13,216.82,8.333333333333334,5,3,3,Loyal
185939,6,43.97,21.0,2,2,1,Lost
185940,43,1343.06,8.357142857142858,5,5,5,Premium
185941,24,573.62,6.565217391304348,5,4,5,Premium
185942,38,498.33,2.5945945945945947,5,5,4,Premium
185943,4,43.739999999999995,25.0,1,1,1,Lost
185944,39,641.49,9.0,4,5,5,Premium
185945,10,221.45999999999998,15.333333333333334,3,3,3,Loyal
185946,14,623.89,14.153846153846153,3,4,5,Loyal
185947,34,814.1899999999999,11.06060606060606,4,5,5,Premium
185948,5,403.59,23.75,1,1,4,High_Check
185949,8,27.78,24.142857142857142,1,2,1,Lost
185950,6,126.99,25.8,1,2,2,Lost
185951,16,211.07,11.6,4,4,3,Loyal
185952,8,16.87,19.428571428571427,2,2,1,Lost
185953,86,745.1,4.247058823529412,5,5,5,Premium
185954,8,63.75,17.428571428571427,2,2,2,Lost
185955,11,146.18,17.0,3,3,3,Loyal
185956,5,203.89,26.75,1,1,3,Lost
185957,5,77.0,11.5,4,1,2,New
185958,6,22.67,27.0,1,2,1,Lost
185959,20,498.33,6.105263157894737,5,4,4,Premium
185960,12,342.13,20.0,2,3,4,Sleeping
185961,18,824.57,16.176470588235293,3,4,5,Loyal
185962,4,99.65,11.333333333333334,4,1,2,New
185963,4,12.129999999999999,14.333333333333334,3,1,1,New
185964,26,177.97,12.76,4,5,3,Loyal
185965,5,113.14,16.75,3,1,2,New
185966,4,164.79000000000002,30.0,1,1,3,Lost
185967,6,159.88000000000002,12.6,4,2,3,Promising
185968,13,17.32,20.75,2,3,1,Sleeping
185969,8,86.24000000000001,10.0,4,2,2,Promising
185970,23,183.26,13.954545454545455,3,4,3,Loyal
185971,10,71.41999999999999,27.22222222222222,1,3,2,Sleeping
185972,12,0.0,9.363636363636363,4,3,1,New
185973,24,561.91,12.434782608695652,4,4,5,Premium
185974,13,144.89,19.5,2,3,3,Sleeping
185975,10,185.69,14.666666666666666,3,3,3,Loyal
185976,7,83.79,17.666666666666668,2,2,2,Lost
185977,46,1433.04,7.888888888888889,5,5,5,Premium
185978,6,111.47,27.4,1,2,2,Lost
185979,4,130.87,21.0,2,1,3,Lost
185980,13,450.82,19.25,2,3,4,Sleeping
185981,4,68.02,24.666666666666668,1,1,2,Lost
185982,27,122.02,8.76923076923077,4,5,2,Frugal
185983,4,51.79,21.0,2,1,1,Lost
185984,23,513.0600000000001,4.590909090909091,5,4,4,Premium
185985,35,557.4,10.5,4,5,5,Premium
185986,18,727.64,17.764705882352942,2,4,5,Sleeping
185987,5,33.18,26.5,1,1,1,Lost
185988,10,170.06,10.88888888888889,4,3,3,Loyal
185989,4,51.08,26.333333333333332,1,1,1,Lost
185990,16,167.62,14.0,3,4,3,Loyal
185991,4,34.83,22.333333333333332,1,1,1,Lost
185992,10,280.2,12.444444444444445,4,3,4,Loyal
185993,10,131.05,11.222222222222221,4,3,3,Loyal
185994,6,63.66,18.6,2,2,2,Lost
185995,4,62.33,24.333333333333332,1,1,2,Lost
185996,13,122.0,14.916666666666666,3,3,2,Promising
185997,4,15.77,20.666666666666668,2,1,1,Lost
185998,24,720.06,12.304347826086957,4,4,5,Premium
185999,19,417.42,14.944444444444445,3,4,4,Loyal
186000,41,1295.3600000000001,9.025,4,5,5,Premium
186001,28,489.75,10.333333333333334,4,5,4,Premium
186002,23,416.62,8.863636363636363,4,4,4,Premium
186003,9,134.29,15.75,3,3,3,Loyal
186004,17,458.71,16.625,3,4,4,Loyal
186005,12,473.14,11.090909090909092,4,3,4,Loyal
186006,100,1168.8600000000001,2.242424242424242,5,5,5,Premium
186007,5,20.98,3.5,5,1,1,New
186008,18,633.9,16.88235294117647,3,4,5,Loyal
186009,19,370.34999999999997,9.61111111111111,4,4,4,Premium
186010,4,97.39,22.0,2,1,2,Lost
186011,6,12.14,19.0,2,2,1,Lost
186012,45,615.1,7.318181818181818,5,5,5,Premium
186013,12,259.77,14.636363636363637,3,3,4,Loyal
186014,7,83.87,13.166666666666666,3,2,2,Promising
186015,5,15.400000000000002,12.5,4,1,1,New
186016,13,53.900000000000006,16.0,3,3,1,New
186017,4,65.71000000000001,17.666666666666668,2,1,2,Lost
186018,5,114.84,22.5,1,1,2,Lost
186019,16,580.76,4.866666666666666,5,4,5,Premium
186020,9,401.16999999999996,18.25,2,3,4,Sleeping
186021,11,87.49999999999999,25.0,1,3,2,Sleeping
186022,21,238.04999999999998,13.25,3,4,3,Loyal
186023,5,40.58,19.5,2,1,1,Lost
186024,9,149.37,16.625,3,3,3,Loyal
186025,12,647.6,21.90909090909091,2,3,5,Sleeping
186026,8,132.21,19.428571428571427,2,2,3,Lost
186027,7,45.91,27.166666666666668,1,2,1,Lost
186028,8,102.41,15.142857142857142,3,2,2,Promising
186029,10,85.50999999999999,9.222222222222221,4,3,2,Promising
186030,48,2147.04,7.361702127659575,5,5,5,Premium
186031,33,608.5799999999999,11.03125,4,5,5,Premium
186032,24,621.5699999999999,10.782608695652174,4,4,5,Premium
186033,53,457.21999999999997,7.019230769230769,5,5,4,Premium
186034,7,58.07,22.666666666666668,1,2,1,Lost
186035,5,30.220000000000002,25.75,1,1,1,Lost
186036,8,119.99,24.571428571428573,1,2,2,Lost
186037,13,611.43,20.25,2,3,5,Sleeping
186038,14,100.11,10.692307692307692,4,4,2,Frugal
186039,5,0.0,25.5,1,1,1,Lost
186040,5,0.0,23.5,1,1,1,Lost
186041,13,505.43,16.583333333333332,3,3,4,Loyal
186042,22,657.24,6.809523809523809,5,4,5,Premium
186043,13,687.6,10.25,4,3,5,Loyal
186044,15,227.52,16.142857142857142,3,4,3,Loyal
186045,13,86.22999999999999,7.75,5,3,2,Promising
186046,12,249.82,21.272727272727273,2,3,4,Sleeping
186047,12,27.669999999999998,22.09090909090909,1,3,1,Sleeping
186048,6,35.0,12.8,4,2,1,New
186049,22,143.28,12.142857142857142,4,4,3,Loyal
186050,35,293.34,7.764705882352941,5,5,4,Premium
186051,4,116.66,22.666666666666668,1,1,2,Lost
186052,5,168.76999999999998,17.0,3,1,3,New
186053,24,414.92,12.826086956521738,4,4,4,Premium
186054,14,316.75,8.153846153846153,5,4,4,Premium
186055,11,363.6,13.4,3,3,4,Loyal
186056,7,51.959999999999994,19.666666666666668,2,2,1,Lost
186057,19,508.90999999999997,12.833333333333334,4,4,4,Premium
186058,9,208.10000000000002,18.5,2,3,3,Sleeping
186059,11,114.2,18.0,2,3,2,Sleeping
186060,7,65.52,17.166666666666668,2,2,2,Lost
186061,5,243.16,30.0,1,1,3,Lost
186062,9,273.04,20.75,2,3,4,Sleeping
186063,27,866.26,13.115384615384615,3,5,5,Loyal
186064,7,100.02,19.666666666666668,2,2,2,Lost
186065,21,975.76,14.2,3,4,5,Loyal
186066,12,237.77,16.90909090909091,3,3,3,Loyal
186067,22,411.81,10.857142857142858,4,4,4,Premium
186068,5,102.07000000000001,25.75,1,1,2,Lost
186069,4,67.41,2.3333333333333335,5,1,2,New
186070,7,70.39999999999999,8.166666666666666,5,2,2,Promising
186071,18,772.78,16.529411764705884,3,4,5,Loyal
186072,6,164.81,21.2,2,2,3,Lost
186073,13,276.2,22.0,2,3,4,Sleeping
186074,17,548.16,8.5625,5,4,4,Premium
186075,24,400.2,11.26086956521739,4,4,4,Premium
186076,11,152.87,21.4,2,3,3,Sleeping
186077,8,143.42000000000002,30.0,1,2,3,Lost
186078,33,1033.09,11.3125,4,5,5,Premium
186079,6,145.24,16.2,3,2,3,Promising
186080,18,102.42,11.176470588235293,4,4,2,Frugal
186081,5,68.16,9.75,4,1,2,New
186082,5,15.73,24.25,1,1,1,Lost
186083,4,48.22,11.333333333333334,4,1,1,New
186084,12,143.14,12.727272727272727,4,3,3,Loyal
186085,32,857.89,8.64516129032258,5,5,5,Premium
186086,20,56.18,13.947368421052632,3,4,1,Frugal
186087,6,14.18,16.0,3,2,1,New
186088,5,109.02000000000001,22.75,1,1,2,Lost
186089,6,102.93,25.0,1,2,2,Lost
186090,5,262.34000000000003,25.25,1,1,4,High_Check
186091,30,686.11,8.931034482758621,4,5,5,Premium
186092,4,46.41,23.333333333333332,1,1,1,Lost
186093,16,232.94,11.8,4,4,3,Loyal
186094,7,226.06,19.333333333333332,2,2,3,Lost
186095,4,81.4,27.0,1,1,2,Lost
186096,20,1405.09,14.263157894736842,3,4,5,Loyal
186097,5,86.22,19.0,2,1,2,Lost
186098,4,124.3,30.0,1,1,2,Lost
186099,10,134.76,11.555555555555555,4,3,3,Loyal
186100,7,12.309999999999999,7.0,5,2,1,New
186101,9,91.05000000000001,26.375,1,3,2,Sleeping
186102,12,553.75,7.454545454545454,5,3,5,Loyal
186103,4,67.12,30.0,1,1,2,Lost
186104,5,86.78,26.25,1,1,2,Lost
186105,9,322.88,19.125,2,3,4,Sleeping
186106,5,90.78999999999999,15.0,3,1,2,New
186107,5,523.16,15.75,3,1,4,High_Check
186108,12,176.07000000000002,19.09090909090909,2,3,3,Sleeping
186109,10,308.31,5.0,5,3,4,Loyal
186110,6,94.59,7.8,5,2,2,Promising
186111,7,140.51,26.833333333333332,1,2,3,Lost
186112,60,1997.3500000000001,5.6440677966101696,5,5,5,Premium
186113,14,1093.1,17.615384615384617,2,4,5,Sleeping
186114,22,596.32,14.904761904761905,3,4,5,Loyal
186115,4,255.26999999999998,22.0,2,1,4,High_Check
186116,10,294.26,15.11111111111111,3,3,4,Loyal
186117,12,1029.59,20.727272727272727,2,3,5,Sleeping
186118,13,406.78,19.083333333333332,2,3,4,Sleeping
186119,17,495.4,17.5625,2,4,4,Sleeping
186120,5,43.35,10.25,4,1,1,New
186121,31,1632.42,12.033333333333333,4,5,5,Premium
186122,9,290.16999999999996,23.75,1,3,4,Sleeping
186123,27,630.97,12.538461538461538,4,5,5,Premium
186124,6,30.490000000000002,27.8,1,2,1,Lost
186125,8,96.28999999999999,11.571428571428571,4,2,2,Promising
186126,8,76.5,18.571428571428573,2,2,2,Lost
186127,33,928.73,6.28125,5,5,5,Premium
186128,8,85.74,8.0,5,2,2,Promising
186129,50,569.4300000000001,7.346938775510204,5,5,5,Premium
186130,5,53.8,9.5,4,1,1,New
186131,7,83.97,19.0,2,2,2,Lost
186132,4,55.5,21.333333333333332,2,1,1,Lost
186133,5,9.620000000000001,24.0,1,1,1,Lost
186134,46,354.41,7.977777777777778,5,5,4,Premium
186135,5,196.26999999999998,22.0,2,1,3,Lost
186136,5,43.85,17.5,2,1,1,Lost
186137,7,318.75,13.166666666666666,3,2,4,High_Check
186138,25,104.64,9.333333333333334,4,5,2,Frugal
186139,14,347.8,18.923076923076923,2,4,4,Sleeping
186140,13,345.78,15.0,3,3,4,Loyal
186141,5,30.0,8.75,5,1,1,New
186142,9,336.2,19.375,2,3,4,Sleeping
186143,37,278.27,8.722222222222221,5,5,4,Premium
186144,8,360.34000000000003,20.857142857142858,2,2,4,High_Check
186145,7,40.6,13.166666666666666,3,2,1,New
186146,12,30.02,20.818181818181817,2,3,1,Sleeping
186147,6,38.47,18.8,2,2,1,Lost
186148,6,86.42,3.4,5,2,2,Promising
186149,17,668.63,19.5625,2,4,5,Sleeping
186150,17,120.13,13.4375,3,4,2,Frugal
186151,4,56.22,30.0,1,1,1,Lost
186152,17,742.4,18.8125,2,4,5,Sleeping
186153,20,356.38,9.894736842105264,4,4,4,Premium
186154,49,6.97,7.479166666666667,5,5,1,Frugal
186155,6,94.99000000000001,12.2,4,2,2,Promising
186156,30,403.65000000000003,10.068965517241379,4,5,4,Premium
186157,14,336.65999999999997,9.538461538461538,4,4,4,Premium
186158,15,158.1,19.785714285714285,2,4,3,Sleeping
186159,11,29.630000000000003,19.6,2,3,1,Sleeping
186160,5,17.4,12.25,4,1,1,New
186161,31,1155.32,6.366666666666666,5,5,5,Premium
186162,12,107.0,14.818181818181818,3,3,2,Promising
186163,7,90.73,12.833333333333334,4,2,2,Promising
186164,6,299.07,22.4,1,2,4,High_Check
186165,15,8.21,2.357142857142857,5,4,1,Frugal
186166,4,49.09,14.0,3,1,1,New
186167,10,201.74,14.88888888888889,3,3,3,Loyal
186168,10,68.31,11.0,4,3,2,Promising
186169,21,218.21,15.95,3,4,3,Loyal
186170,5,23.93,20.5,2,1,1,Lost
186171,4,53.669999999999995,14.333333333333334,3,1,1,New
186172,10,217.95,7.222222222222222,5,3,3,Loyal
186173,37,987.58,10.13888888888889,4,5,5,Premium
186174,7,171.51,18.666666666666668,2,2,3,Lost
186175,9,73.54,23.125,1,3,2,Sleeping
186176,5,130.79000000000002,28.25,1,1,3,Lost
186177,13,144.66,13.583333333333334,3,3,3,Loyal
186178,16,172.47,17.4,2,4,3,Sleeping
186179,6,282.02,21.4,2,2,4,High_Check
186180,8,166.18,13.857142857142858,3,2,3,Promising
186181,23,887.94,15.954545454545455,3,4,5,Loyal
186182,11,35.21,18.0,2,3,1,Sleeping
186183,33,1166.17,10.96875,4,5,5,Premium
186184,8,85.21000000000001,12.571428571428571,4,2,2,Promising
186185,68,1428.93,5.432835820895522,5,5,5,Premium
186186,5,103.13,8.0,5,1,2,New
186187,19,487.36,15.722222222222221,3,4,4,Loyal
186188,7,207.45,18.833333333333332,2,2,3,Lost
186189,6,26.52,23.0,1,2,1,Lost
186190,6,33.45,20.0,2,2,1,Lost
186191,7,26.330000000000002,17.333333333333332,2,2,1,Lost
186192,4,10.879999999999999,30.0,1,1,1,Lost
186193,18,894.02,10.058823529411764,4,4,5,Premium
186194,5,99.91,18.25,2,1,2,Lost
186195,10,192.55,26.333333333333332,1,3,3,Sleeping
186196,25,72.78,13.5,3,5,2,Frugal
186197,5,18.76,27.0,1,1,1,Lost
186198,24,1041.76,14.173913043478262,3,4,5,Loyal
186199,9,262.67,16.25,3,3,4,Loyal
186200,16,55.63,18.533333333333335,2,4,1,Frugal
186201,11,57.46000000000001,18.0,2,3,1,Sleeping
186202,64,1290.0,5.7936507936507935,5,5,5,Premium
186203,47,905.97,7.456521739130435,5,5,5,Premium
186204,12,317.71000000000004,15.545454545454545,3,3,4,Loyal
186205,35,1431.14,6.147058823529412,5,5,5,Premium
186206,16,426.39,18.533333333333335,2,4,4,Sleeping
186207,4,40.46,20.666666666666668,2,1,1,Lost
186208,6,32.46,25.8,1,2,1,Lost
186209,33,1466.8,5.0,5,5,5,Premium
186210,4,77.03,26.666666666666668,1,1,2,Lost
186211,43,418.83,8.619047619047619,5,5,4,Premium
186212,5,57.650000000000006,20.0,2,1,1,Lost
186213,12,81.13,14.636363636363637,3,3,2,Promising
186214,4,36.699999999999996,29.0,1,1,1,Lost
186215,22,34.76,8.333333333333334,5,4,1,Frugal
186216,29,554.03,10.535714285714286,4,5,5,Premium
186217,30,603.6899999999999,11.517241379310345,4,5,5,Premium
186218,8,232.20999999999998,25.428571428571427,1,2,3,Lost
186219,20,424.54,12.368421052631579,4,4,4,Premium
186220,4,61.36,14.333333333333334,3,1,2,New
186221,7,62.59,16.666666666666668,3,2,2,Promising
186222,15,130.33,18.785714285714285,2,4,3,Sleeping
186223,7,192.35,24.833333333333332,1,2,3,Lost
186224,28,169.18,12.148148148148149,4,5,3,Loyal
186225,5,38.900000000000006,19.25,2,1,1,Lost
186226,10,171.49,12.666666666666666,4,3,3,Loyal
186227,75,2863.55,4.891891891891892,5,5,5,Premium
186228,51,913.28,7.18,5,5,5,Premium
186229,6,198.07999999999998,12.8,4,2,3,Promising
186230,28,1715.79,10.148148148148149,4,5,5,Premium
186231,4,59.25,29.0,1,1,2,Lost
186232,9,386.18,19.75,2,3,4,Sleeping
186233,56,3847.04,6.545454545454546,5,5,5,Premium
186234,34,288.51,11.0,4,5,4,Premium
186235,5,112.56,15.0,3,1,2,New
186236,26,300.11,6.64,5,5,4,Premium
186237,28,102.26,11.333333333333334,4,5,2,Frugal
186238,19,353.29,17.27777777777778,2,4,4,Sleeping
186239,17,554.63,14.75,3,4,5,Loyal
186240,27,412.67,12.884615384615385,4,5,4,Premium
186241,5,96.11,27.75,1,1,2,Lost
186242,5,223.49,17.75,2,1,3,Lost
186243,7,417.35,30.0,1,2,4,High_Check
186244,24,2058.45,10.782608695652174,4,4,5,Premium
186245,9,215.95999999999998,14.875,3,3,3,Loyal
186246,8,118.69,14.142857142857142,3,2,2,Promising
186247,4,45.96,22.333333333333332,1,1,1,Lost
186248,5,72.96000000000001,19.0,2,1,2,Lost
186249,14,577.58,11.076923076923077,4,4,5,Premium
186250,14,55.73,16.153846153846153,3,4,1,Frugal
186251,7,40.93,13.833333333333334,3,2,1,New
186252,26,483.69,14.2,3,5,4,Loyal
186253,12,74.75,21.727272727272727,2,3,2,Sleeping
186254,30,187.55,8.620689655172415,5,5,3,Loyal
186255,4,96.21000000000001,19.0,2,1,2,Lost
186256,34,851.15,5.606060606060606,5,5,5,Premium
186257,7,303.92,18.333333333333332,2,2,4,High_Check
186258,8,165.42,20.285714285714285,2,2,3,Lost
186259,4,13.379999999999999,30.0,1,1,1,Lost
186260,71,2232.19,5.171428571428572,5,5,5,Premium
186261,16,195.98,14.666666666666666,3,4,3,Loyal
186262,7,76.36,28.0,1,2,2,Lost
186263,4,38.519999999999996,17.0,3,1,1,New
186264,8,263.11,14.428571428571429,3,2,4,High_Check
186265,15,87.4,19.714285714285715,2,4,2,Frugal
186266,28,667.13,11.333333333333334,4,5,5,Premium
186267,25,771.5600000000001,12.916666666666666,4,5,5,Premium
186268,10,88.55,3.3333333333333335,5,3,2,Promising
186269,8,39.04,20.285714285714285,2,2,1,Lost
186270,20,690.62,10.421052631578947,4,4,5,Premium
186271,38,1213.41,9.54054054054054,4,5,5,Premium
186272,4,78.96,16.333333333333332,3,1,2,New
186273,9,73.85,14.125,3,3,2,Promising
186274,25,895.98,13.291666666666666,3,5,5,Loyal
186275,15,242.39,21.857142857142858,2,4,3,Sleeping
186276,8,180.92000000000002,23.428571428571427,1,2,3,Lost
186277,13,246.15,19.666666666666668,2,3,3,Sleeping
186278,5,79.99,25.0,1,1,2,Lost
186279,6,142.86,24.6,1,2,3,Lost
186280,7,236.6,19.0,2,2,3,Lost
186281,10,79.51,22.22222222222222,1,3,2,Sleeping
186282,23,847.22,14.818181818181818,3,4,5,Loyal
186283,8,301.56,6.142857142857143,5,2,4,High_Check
186284,7,255.9,20.166666666666668,2,2,4,High_Check
186285,6,19.47,25.8,1,2,1,Lost
186286,6,46.51,25.2,1,2,1,Lost
186287,16,306.68,18.866666666666667,2,4,4,Sleeping
186288,6,160.2,13.8,3,2,3,Promising
186289,17,101.37,10.8125,4,4,2,Frugal
186290,15,274.96,13.428571428571429,3,4,4,Loyal
186291,84,848.92,4.385542168674699,5,5,5,Premium
186292,4,95.75999999999999,18.333333333333332,2,1,2,Lost
186293,21,538.83,15.6,3,4,4,Loyal
186294,30,82.57,8.96551724137931,4,5,2,Frugal
186295,11,55.35,15.6,3,3,1,New
186296,35,132.04000000000002,9.882352941176471,4,5,3,Loyal
186297,4,71.32000000000001,16.666666666666668,3,1,2,New
186298,9,40.349999999999994,23.0,1,3,1,Sleeping
186299,5,79.09,26.5,1,1,2,Lost
186300,4,37.29,18.0,2,1,1,Lost
186301,22,40.04,9.047619047619047,4,4,1,Frugal
186302,11,158.79,18.4,2,3,3,Sleeping
186303,21,867.21,13.55,3,4,5,Loyal
186304,30,437.95,10.758620689655173,4,5,4,Premium
186305,18,380.56,15.176470588235293,3,4,4,Loyal
186306,8,93.58000000000001,9.857142857142858,4,2,2,Promising
186307,8,361.04,14.285714285714286,3,2,4,High_Check
186308,25,489.06,15.208333333333334,3,5,4,Loyal
186309,10,289.06,10.666666666666666,4,3,4,Loyal
186310,4,136.19000000000003,22.0,2,1,3,Lost
186311,5,75.08,10.0,4,1,2,New
186312,4,63.870000000000005,30.0,1,1,2,Lost
186313,12,62.41,24.0,1,3,2,Sleeping
186314,6,57.56,21.4,2,2,1,Lost
186315,9,328.78,9.375,4,3,4,Loyal
186316,4,161.4,11.333333333333334,4,1,3,New
186317,37,66.34,1.9722222222222223,5,5,2,Frugal
186318,4,73.5,30.0,1,1,2,Lost
186319,12,50.11,19.90909090909091,2,3,1,Sleeping
186320,11,216.78,16.8,3,3,3,Loyal
186321,6,35.27,23.2,1,2,1,Lost
186322,11,22.12,17.2,2,3,1,Sleeping
186323,5,49.66,9.5,4,1,1,New
186324,9,209.17,4.375,5,3,3,Loyal
186325,38,1582.19,9.297297297297296,4,5,5,Premium
186326,17,376.84000000000003,5.0,5,4,4,Premium
186327,8,60.66,17.857142857142858,2,2,2,Lost
186328,25,727.49,14.791666666666666,3,5,5,Loyal
186329,4,28.04,24.0,1,1,1,Lost
186330,41,2454.12,9.0,4,5,5,Premium
186331,28,1285.34,10.74074074074074,4,5,5,Premium
186332,13,159.32,18.666666666666668,2,3,3,Sleeping
186333,7,45.690000000000005,10.0,4,2,1,New
186334,8,337.1,12.142857142857142,4,2,4,High_Check
186335,47,2411.23,7.8478260869565215,5,5,5,Premium
186336,6,143.57999999999998,26.2,1,2,3,Lost
186337,17,105.47,13.6875,3,4,2,Frugal
186338,92,3780.13,2.4615384615384617,5,5,5,Premium
186339,5,223.34,21.25,2,1,3,Lost
186340,19,251.99,16.27777777777778,3,4,4,Loyal
186341,7,215.48,23.166666666666668,1,2,3,Lost
186342,7,43.17,27.5,1,2,1,Lost
186343,9,130.72,7.5,5,3,3,Loyal
186344,7,48.36,30.0,1,2,1,Lost
186345,38,734.1,9.72972972972973,4,5,5,Premium
186346,5,45.56,12.5,4,1,1,New
186347,6,4.64,11.4,4,2,1,New
186348,11,89.82,10.9,4,3,2,Promising
186349,39,955.0600000000001,9.210526315789474,4,5,5,Premium
186350,5,7.02,9.75,4,1,1,New
186351,4,137.1,20.666666666666668,2,1,3,Lost
186352,5,64.04,22.0,2,1,2,Lost
186353,17,910.37,7.9375,5,4,5,Premium
186354,99,3106.44,3.7244897959183674,5,5,5,Premium
186355,5,41.61,23.5,1,1,1,Lost
186356,27,211.39,12.423076923076923,4,5,3,Loyal
186357,8,523.76,19.714285714285715,2,2,4,High_Check
186358,6,8.39,22.8,1,2,1,Lost
186359,9,206.16,20.25,2,3,3,Sleeping
186360,4,49.519999999999996,13.0,3,1,1,New
186361,10,250.85000000000002,23.666666666666668,1,3,4,Sleeping
186362,6,77.71,27.0,1,2,2,Lost
186363,22,218.89000000000001,4.0,5,4,3,Loyal
186364,8,155.58,15.0,3,2,3,Promising
186365,28,669.1,12.11111111111111,4,5,5,Premium
186366,6,124.54,17.4,2,2,2,Lost
186367,6,227.64,17.2,2,2,3,Lost
